date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:43:27	272656/272656	---M-Z	200	added ('OK')	text/css	etag:%22dbd60bda0be904af8b91906735f321c5%22	https://growthplug-content.s3.amazonaws.com/website_files/4327/specials-offers.css	C:/My%20Web%20Sites/Greenwells%20Family/growthplug-content.s3.amazonaws.com/website_files/4327/specials-offers.css	(from https://www.greenwellspringsfamilydentistry.com/specials-offers/)
12:43:28	273964/273964	---M-Z	200	added ('OK')	text/css	etag:%22b11f1a604c18871c8c73e40e8060e150%22	https://growthplug-content.s3.amazonaws.com/website_files/4327/blogs.css	C:/My%20Web%20Sites/Greenwells%20Family/growthplug-content.s3.amazonaws.com/website_files/4327/blogs.css	(from https://www.greenwellspringsfamilydentistry.com/blogs/)
12:43:28	102/102	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2011%20May%202024%2007:13:29%20GMT	https://www.greenwellspringsfamilydentistry.com/blog/the-dos-and-donts-of-recovering-from-wisdom-teeth-extraction	C:/My%20Web%20Sites/Greenwells%20Family/www.greenwellspringsfamilydentistry.com/blog/the-dos-and-donts-of-recovering-from-wisdom-teeth-extraction.7b.delayed	(from https://www.greenwellspringsfamilydentistry.com/blogs/)
12:43:30	81154/81154	---M-Z	200	added ('OK')	text/html	date:Sat,%2011%20May%202024%2007:13:30%20GMT	https://www.greenwellspringsfamilydentistry.com/blog/the-dos-and-donts-of-recovering-from-wisdom-teeth-extraction/	C:/My%20Web%20Sites/Greenwells%20Family/www.greenwellspringsfamilydentistry.com/blog/the-dos-and-donts-of-recovering-from-wisdom-teeth-extraction/index.html	(from https://www.greenwellspringsfamilydentistry.com/blogs/)
12:43:30	376574/376574	---M--	200	added ('OK')	image/jpeg	etag:%22c45ac8fb6045b671c4a02327c2f0822c%22	https://gp-assets-1.growthplug.com/website_files/4327/wisdom-teeth-extraction-procedure-in-central-la.jpg	C:/My%20Web%20Sites/Greenwells%20Family/gp-assets-1.growthplug.com/website_files/4327/wisdom-teeth-extraction-procedure-in-central-la.jpg	(from https://www.greenwellspringsfamilydentistry.com/blogs/)
12:43:30	111/111	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2011%20May%202024%2007:13:31%20GMT	https://www.greenwellspringsfamilydentistry.com/blog/dont-let-an-abscessed-tooth-ruin-your-day-effective-treatment-options	C:/My%20Web%20Sites/Greenwells%20Family/www.greenwellspringsfamilydentistry.com/blog/dont-let-an-abscessed-tooth-ruin-your-day-effective-treatment-options.7d.delayed	(from https://www.greenwellspringsfamilydentistry.com/blogs/)
12:43:32	80044/80044	---M-Z	200	added ('OK')	text/html	date:Sat,%2011%20May%202024%2007:13:32%20GMT	https://www.greenwellspringsfamilydentistry.com/blog/dont-let-an-abscessed-tooth-ruin-your-day-effective-treatment-options/	C:/My%20Web%20Sites/Greenwells%20Family/www.greenwellspringsfamilydentistry.com/blog/dont-let-an-abscessed-tooth-ruin-your-day-effective-treatment-options/index.html	(from https://www.greenwellspringsfamilydentistry.com/blogs/)
12:43:32	419319/419319	---M--	200	added ('OK')	image/jpeg	etag:%2226439f0126a08ebcd317e7cf967de310%22	https://gp-assets-1.growthplug.com/website_files/4327/abscessed-tooth-in-central-la.jpg	C:/My%20Web%20Sites/Greenwells%20Family/gp-assets-1.growthplug.com/website_files/4327/abscessed-tooth-in-central-la.jpg	(from https://www.greenwellspringsfamilydentistry.com/blogs/)
12:43:32	138/138	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2011%20May%202024%2007:13:33%20GMT	https://www.greenwellspringsfamilydentistry.com/blog/dealing-with-toothaches-cavities-gum-disease-and-bad-breath-solutions-for-common-dental-problems	C:/My%20Web%20Sites/Greenwells%20Family/www.greenwellspringsfamilydentistry.com/blog/dealing-with-toothaches-cavities-gum-disease-and-bad-breath-solutions-for-common-dental-problems.7f.delayed	(from https://www.greenwellspringsfamilydentistry.com/blogs/)
12:43:34	80969/80969	---M-Z	200	added ('OK')	text/html	date:Sat,%2011%20May%202024%2007:13:34%20GMT	https://www.greenwellspringsfamilydentistry.com/blog/dealing-with-toothaches-cavities-gum-disease-and-bad-breath-solutions-for-common-dental-problems/	C:/My%20Web%20Sites/Greenwells%20Family/www.greenwellspringsfamilydentistry.com/blog/dealing-with-toothaches-cavities-gum-disease-and-bad-breath-solutions-for-common-dental-problems/index.html	(from https://www.greenwellspringsfamilydentistry.com/blogs/)
12:43:34	119/119	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2011%20May%202024%2007:13:35%20GMT	https://www.greenwellspringsfamilydentistry.com/blog/root-canal-therapy-dispelling-myths-and-embracing-the-path-to-dental-wellness	C:/My%20Web%20Sites/Greenwells%20Family/www.greenwellspringsfamilydentistry.com/blog/root-canal-therapy-dispelling-myths-and-embracing-the-path-to-dental-wellness.81.delayed	(from https://www.greenwellspringsfamilydentistry.com/blogs/)
12:43:34	412218/412218	---M--	200	added ('OK')	image/jpeg	etag:%22747ca9aa4c425ecde1d6c2a31697ea67%22	https://gp-assets-1.growthplug.com/website_files/4327/dental-problems-in-central-la.jpg	C:/My%20Web%20Sites/Greenwells%20Family/gp-assets-1.growthplug.com/website_files/4327/dental-problems-in-central-la.jpg	(from https://www.greenwellspringsfamilydentistry.com/blogs/)
12:43:35	74167/74167	---M-Z	200	added ('OK')	text/html	date:Sat,%2011%20May%202024%2007:13:36%20GMT	https://www.greenwellspringsfamilydentistry.com/blog/root-canal-therapy-dispelling-myths-and-embracing-the-path-to-dental-wellness/	C:/My%20Web%20Sites/Greenwells%20Family/www.greenwellspringsfamilydentistry.com/blog/root-canal-therapy-dispelling-myths-and-embracing-the-path-to-dental-wellness/index.html	(from https://www.greenwellspringsfamilydentistry.com/blogs/)
12:43:36	131749/131749	---M--	200	added ('OK')	image/jpeg	etag:%22b2da4db3f08993dc2abc22a8c56d05e6%22	https://gp-assets-1.growthplug.com/website_files/4327/bigstock-Joyous-Patient-Of-Dental-Clini-413027281_FquOgKs.jpg	C:/My%20Web%20Sites/Greenwells%20Family/gp-assets-1.growthplug.com/website_files/4327/bigstock-Joyous-Patient-Of-Dental-Clini-413027281_FquOgKs.jpg	(from https://www.greenwellspringsfamilydentistry.com/blogs/)
12:43:36	79/79	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2011%20May%202024%2007:13:37%20GMT	https://www.greenwellspringsfamilydentistry.com/blog/how-a-wisdom-tooth-extraction-is-done	C:/My%20Web%20Sites/Greenwells%20Family/www.greenwellspringsfamilydentistry.com/blog/how-a-wisdom-tooth-extraction-is-done.83.delayed	(from https://www.greenwellspringsfamilydentistry.com/blogs/)
12:43:38	71968/71968	---M-Z	200	added ('OK')	text/html	date:Sat,%2011%20May%202024%2007:13:38%20GMT	https://www.greenwellspringsfamilydentistry.com/blog/how-a-wisdom-tooth-extraction-is-done/	C:/My%20Web%20Sites/Greenwells%20Family/www.greenwellspringsfamilydentistry.com/blog/how-a-wisdom-tooth-extraction-is-done/index.html	(from https://www.greenwellspringsfamilydentistry.com/blogs/)
12:43:38	99270/99270	---M--	200	added ('OK')	image/jpeg	etag:%22aaaca59742cb01e5001b68d8872d19ad%22	https://gp-assets-1.growthplug.com/website_files/4327/bigstock-Close-Up-Of-A-Dental-Specialis-462749389.jpg	C:/My%20Web%20Sites/Greenwells%20Family/gp-assets-1.growthplug.com/website_files/4327/bigstock-Close-Up-Of-A-Dental-Specialis-462749389.jpg	(from https://www.greenwellspringsfamilydentistry.com/blogs/)
12:43:38	68/68	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2011%20May%202024%2007:13:39%20GMT	https://www.greenwellspringsfamilydentistry.com/blog/what-can-cause-a-toothache	C:/My%20Web%20Sites/Greenwells%20Family/www.greenwellspringsfamilydentistry.com/blog/what-can-cause-a-toothache.85.delayed	(from https://www.greenwellspringsfamilydentistry.com/blogs/)
12:43:39	72186/72186	---M-Z	200	added ('OK')	text/html	date:Sat,%2011%20May%202024%2007:13:40%20GMT	https://www.greenwellspringsfamilydentistry.com/blog/what-can-cause-a-toothache/	C:/My%20Web%20Sites/Greenwells%20Family/www.greenwellspringsfamilydentistry.com/blog/what-can-cause-a-toothache/index.html	(from https://www.greenwellspringsfamilydentistry.com/blogs/)
12:43:39	60633/60633	---M--	200	added ('OK')	image/jpeg	etag:%2260c1c3328192959edbc9878de853cc90%22	https://gp-assets-1.growthplug.com/website_files/4327/bigstock-Studio-Portrait-Of-Sick-Man-Wi-466291701.jpg	C:/My%20Web%20Sites/Greenwells%20Family/gp-assets-1.growthplug.com/website_files/4327/bigstock-Studio-Portrait-Of-Sick-Man-Wi-466291701.jpg	(from https://www.greenwellspringsfamilydentistry.com/blogs/)
12:43:40	82/82	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2011%20May%202024%2007:13:41%20GMT	https://www.greenwellspringsfamilydentistry.com/blog/can-a-root-canal-procedure-save-my-tooth	C:/My%20Web%20Sites/Greenwells%20Family/www.greenwellspringsfamilydentistry.com/blog/can-a-root-canal-procedure-save-my-tooth.87.delayed	(from https://www.greenwellspringsfamilydentistry.com/blogs/)
12:43:41	71765/71765	---M-Z	200	added ('OK')	text/html	date:Sat,%2011%20May%202024%2007:13:42%20GMT	https://www.greenwellspringsfamilydentistry.com/blog/can-a-root-canal-procedure-save-my-tooth/	C:/My%20Web%20Sites/Greenwells%20Family/www.greenwellspringsfamilydentistry.com/blog/can-a-root-canal-procedure-save-my-tooth/index.html	(from https://www.greenwellspringsfamilydentistry.com/blogs/)
12:43:42	168503/168503	---M--	200	added ('OK')	image/jpeg	etag:%22fcd3ecdcddc4230198c9de09fe5099ac%22	https://gp-assets-1.growthplug.com/website_files/4327/bigstock-Obturation-Of-Root-Canals-Duri-363377617.jpg	C:/My%20Web%20Sites/Greenwells%20Family/gp-assets-1.growthplug.com/website_files/4327/bigstock-Obturation-Of-Root-Canals-Duri-363377617.jpg	(from https://www.greenwellspringsfamilydentistry.com/blogs/)
12:43:42	73/73	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2011%20May%202024%2007:13:43%20GMT	https://www.greenwellspringsfamilydentistry.com/blog/good-oral-health-begins-at-home	C:/My%20Web%20Sites/Greenwells%20Family/www.greenwellspringsfamilydentistry.com/blog/good-oral-health-begins-at-home.89.delayed	(from https://www.greenwellspringsfamilydentistry.com/blogs/)
12:43:43	72565/72565	---M-Z	200	added ('OK')	text/html	date:Sat,%2011%20May%202024%2007:13:44%20GMT	https://www.greenwellspringsfamilydentistry.com/blog/good-oral-health-begins-at-home/	C:/My%20Web%20Sites/Greenwells%20Family/www.greenwellspringsfamilydentistry.com/blog/good-oral-health-begins-at-home/index.html	(from https://www.greenwellspringsfamilydentistry.com/blogs/)
12:43:43	276932/276932	---M--	200	added ('OK')	image/jpeg	etag:%22dd47d0df6d316f0d153d16d2e4291c23%22	https://gp-assets-1.growthplug.com/website_files/4327/bigstock-Top-View-Happy-Smiling-Redhead-469935875.jpg	C:/My%20Web%20Sites/Greenwells%20Family/gp-assets-1.growthplug.com/website_files/4327/bigstock-Top-View-Happy-Smiling-Redhead-469935875.jpg	(from https://www.greenwellspringsfamilydentistry.com/blogs/)
12:43:44	75/75	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2011%20May%202024%2007:13:44%20GMT	https://www.greenwellspringsfamilydentistry.com/blog/impact-of-diabetes-on-oral-health	C:/My%20Web%20Sites/Greenwells%20Family/www.greenwellspringsfamilydentistry.com/blog/impact-of-diabetes-on-oral-health.8b.delayed	(from https://www.greenwellspringsfamilydentistry.com/blogs/)
12:43:45	73258/73258	---M-Z	200	added ('OK')	text/html	date:Sat,%2011%20May%202024%2007:13:45%20GMT	https://www.greenwellspringsfamilydentistry.com/blog/impact-of-diabetes-on-oral-health/	C:/My%20Web%20Sites/Greenwells%20Family/www.greenwellspringsfamilydentistry.com/blog/impact-of-diabetes-on-oral-health/index.html	(from https://www.greenwellspringsfamilydentistry.com/blogs/)
12:43:45	340842/340842	---M--	200	added ('OK')	image/jpeg	etag:%2215778d35db4df2d47864858367da76a1%22	https://gp-assets-1.growthplug.com/website_files/4327/bigstock-Diabetes-Text-On-White-Paper-I-473828683.jpg	C:/My%20Web%20Sites/Greenwells%20Family/gp-assets-1.growthplug.com/website_files/4327/bigstock-Diabetes-Text-On-White-Paper-I-473828683.jpg	(from https://www.greenwellspringsfamilydentistry.com/blogs/)
12:43:46	117/117	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2011%20May%202024%2007:13:46%20GMT	https://www.greenwellspringsfamilydentistry.com/blog/preventing-baby-bottle-tooth-decay-expert-advice-from-pediatric-dentists-13	C:/My%20Web%20Sites/Greenwells%20Family/www.greenwellspringsfamilydentistry.com/blog/preventing-baby-bottle-tooth-decay-expert-advice-from-pediatric-dentists-13.8d.delayed	(from https://www.greenwellspringsfamilydentistry.com/blogs/)
12:43:47	75769/75769	---M-Z	200	added ('OK')	text/html	date:Sat,%2011%20May%202024%2007:13:47%20GMT	https://www.greenwellspringsfamilydentistry.com/blog/preventing-baby-bottle-tooth-decay-expert-advice-from-pediatric-dentists-13/	C:/My%20Web%20Sites/Greenwells%20Family/www.greenwellspringsfamilydentistry.com/blog/preventing-baby-bottle-tooth-decay-expert-advice-from-pediatric-dentists-13/index.html	(from https://www.greenwellspringsfamilydentistry.com/blogs/)
12:43:47	185308/185308	---M--	200	added ('OK')	image/jpeg	etag:%2253a4b47b67b374eddd539c513f02e938%22	https://gp-assets-1.growthplug.com/website_files/4327/bigstock-Baby-Newborn-Son-Is--month-ol-468658875.jpg	C:/My%20Web%20Sites/Greenwells%20Family/gp-assets-1.growthplug.com/website_files/4327/bigstock-Baby-Newborn-Son-Is--month-ol-468658875.jpg	(from https://www.greenwellspringsfamilydentistry.com/blogs/)
12:43:47	71/71	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2011%20May%202024%2007:13:48%20GMT	https://www.greenwellspringsfamilydentistry.com/blog/can-stress-affect-oral-health	C:/My%20Web%20Sites/Greenwells%20Family/www.greenwellspringsfamilydentistry.com/blog/can-stress-affect-oral-health.8f.delayed	(from https://www.greenwellspringsfamilydentistry.com/blogs/)
12:43:49	71791/71791	---M-Z	200	added ('OK')	text/html	date:Sat,%2011%20May%202024%2007:13:49%20GMT	https://www.greenwellspringsfamilydentistry.com/blog/can-stress-affect-oral-health/	C:/My%20Web%20Sites/Greenwells%20Family/www.greenwellspringsfamilydentistry.com/blog/can-stress-affect-oral-health/index.html	(from https://www.greenwellspringsfamilydentistry.com/blogs/)
12:43:49	111204/111204	---M--	200	added ('OK')	image/jpeg	etag:%2279e441c2118f48e4fb55ce8997a5e243%22	https://gp-assets-1.growthplug.com/website_files/4327/bigstock-Migraine-Side-View-Of-Unhappy-460089439_kdIxM5A.jpg	C:/My%20Web%20Sites/Greenwells%20Family/gp-assets-1.growthplug.com/website_files/4327/bigstock-Migraine-Side-View-Of-Unhappy-460089439_kdIxM5A.jpg	(from https://www.greenwellspringsfamilydentistry.com/blogs/)
12:43:49	70/70	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2011%20May%202024%2007:13:50%20GMT	https://www.greenwellspringsfamilydentistry.com/blog/risk-factors-for-gum-disease	C:/My%20Web%20Sites/Greenwells%20Family/www.greenwellspringsfamilydentistry.com/blog/risk-factors-for-gum-disease.91.delayed	(from https://www.greenwellspringsfamilydentistry.com/blogs/)
12:43:50	72425/72425	---M-Z	200	added ('OK')	text/html	date:Sat,%2011%20May%202024%2007:13:51%20GMT	https://www.greenwellspringsfamilydentistry.com/blog/risk-factors-for-gum-disease/	C:/My%20Web%20Sites/Greenwells%20Family/www.greenwellspringsfamilydentistry.com/blog/risk-factors-for-gum-disease/index.html	(from https://www.greenwellspringsfamilydentistry.com/blogs/)
12:43:51	121466/121466	---M--	200	added ('OK')	image/jpeg	etag:%226812a8174f2d50cdd9e5d72b6fc1ab00%22	https://gp-assets-1.growthplug.com/website_files/4327/bigstock-Gingival-Inflammation-And-Dent-370465579.jpg	C:/My%20Web%20Sites/Greenwells%20Family/gp-assets-1.growthplug.com/website_files/4327/bigstock-Gingival-Inflammation-And-Dent-370465579.jpg	(from https://www.greenwellspringsfamilydentistry.com/blogs/)
12:43:51	93/93	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2011%20May%202024%2007:13:52%20GMT	https://www.greenwellspringsfamilydentistry.com/blog/simple-tricks-for-overcoming-dental-anxiety-forever	C:/My%20Web%20Sites/Greenwells%20Family/www.greenwellspringsfamilydentistry.com/blog/simple-tricks-for-overcoming-dental-anxiety-forever.93.delayed	(from https://www.greenwellspringsfamilydentistry.com/blogs/)
12:43:52	74291/74291	---M-Z	200	added ('OK')	text/html	date:Sat,%2011%20May%202024%2007:13:53%20GMT	https://www.greenwellspringsfamilydentistry.com/blog/simple-tricks-for-overcoming-dental-anxiety-forever/	C:/My%20Web%20Sites/Greenwells%20Family/www.greenwellspringsfamilydentistry.com/blog/simple-tricks-for-overcoming-dental-anxiety-forever/index.html	(from https://www.greenwellspringsfamilydentistry.com/blogs/)
12:43:53	377517/377517	---M--	200	added ('OK')	image/jpeg	etag:%228384cf725457bc2c2167f5e9d30efe13%22	https://gp-assets-1.growthplug.com/website_files/4327/bigstock-Amazed-Young-Woman-With-Mouth--440991950.jpg	C:/My%20Web%20Sites/Greenwells%20Family/gp-assets-1.growthplug.com/website_files/4327/bigstock-Amazed-Young-Woman-With-Mouth--440991950.jpg	(from https://www.greenwellspringsfamilydentistry.com/blogs/)
12:43:53	79/79	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2011%20May%202024%2007:13:54%20GMT	https://www.greenwellspringsfamilydentistry.com/blog/bad-habits-that-can-affect-your-smile	C:/My%20Web%20Sites/Greenwells%20Family/www.greenwellspringsfamilydentistry.com/blog/bad-habits-that-can-affect-your-smile.95.delayed	(from https://www.greenwellspringsfamilydentistry.com/blogs/)
12:43:54	73562/73562	---M-Z	200	added ('OK')	text/html	date:Sat,%2011%20May%202024%2007:13:55%20GMT	https://www.greenwellspringsfamilydentistry.com/blog/bad-habits-that-can-affect-your-smile/	C:/My%20Web%20Sites/Greenwells%20Family/www.greenwellspringsfamilydentistry.com/blog/bad-habits-that-can-affect-your-smile/index.html	(from https://www.greenwellspringsfamilydentistry.com/blogs/)
12:43:55	86/86	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2011%20May%202024%2007:13:56%20GMT	https://www.greenwellspringsfamilydentistry.com/blog/how-to-care-for-your-teeth-during-holidays-1	C:/My%20Web%20Sites/Greenwells%20Family/www.greenwellspringsfamilydentistry.com/blog/how-to-care-for-your-teeth-during-holidays-1.97.delayed	(from https://www.greenwellspringsfamilydentistry.com/blogs/)
12:43:56	72007/72007	---M-Z	200	added ('OK')	text/html	date:Sat,%2011%20May%202024%2007:13:57%20GMT	https://www.greenwellspringsfamilydentistry.com/blog/how-to-care-for-your-teeth-during-holidays-1/	C:/My%20Web%20Sites/Greenwells%20Family/www.greenwellspringsfamilydentistry.com/blog/how-to-care-for-your-teeth-during-holidays-1/index.html	(from https://www.greenwellspringsfamilydentistry.com/blogs/)
12:43:56	2124380/2124380	---M--	200	added ('OK')	image/jpeg	etag:%22abf15869f8681f57986c47f000f7610a%22	https://gp-assets-1.growthplug.com/website_files/4327/bigstock-Adorable-Girl-Whit-Toothache-4121670.jpg	C:/My%20Web%20Sites/Greenwells%20Family/gp-assets-1.growthplug.com/website_files/4327/bigstock-Adorable-Girl-Whit-Toothache-4121670.jpg	(from https://www.greenwellspringsfamilydentistry.com/blogs/)
12:43:57	152708/152708	---M--	200	added ('OK')	image/jpeg	etag:%22fe7c6be7fe5ef96983bbe87953c520d9%22	https://gp-assets-1.growthplug.com/website_files/4327/pexels-julia-larson-6113578.jpg	C:/My%20Web%20Sites/Greenwells%20Family/gp-assets-1.growthplug.com/website_files/4327/pexels-julia-larson-6113578.jpg	(from https://www.greenwellspringsfamilydentistry.com/blogs/)
12:43:57	70/70	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2011%20May%202024%2007:13:58%20GMT	https://www.greenwellspringsfamilydentistry.com/blog/main-symptoms-of-sleep-apnea	C:/My%20Web%20Sites/Greenwells%20Family/www.greenwellspringsfamilydentistry.com/blog/main-symptoms-of-sleep-apnea.99.delayed	(from https://www.greenwellspringsfamilydentistry.com/blogs/)
12:43:58	73609/73609	---M-Z	200	added ('OK')	text/html	date:Sat,%2011%20May%202024%2007:13:59%20GMT	https://www.greenwellspringsfamilydentistry.com/blog/main-symptoms-of-sleep-apnea/	C:/My%20Web%20Sites/Greenwells%20Family/www.greenwellspringsfamilydentistry.com/blog/main-symptoms-of-sleep-apnea/index.html	(from https://www.greenwellspringsfamilydentistry.com/blogs/)
12:43:58	111204/111204	---M--	200	added ('OK')	image/jpeg	etag:%2279e441c2118f48e4fb55ce8997a5e243%22	https://gp-assets-1.growthplug.com/website_files/4327/bigstock-Migraine-Side-View-Of-Unhappy-460089439.jpg	C:/My%20Web%20Sites/Greenwells%20Family/gp-assets-1.growthplug.com/website_files/4327/bigstock-Migraine-Side-View-Of-Unhappy-460089439.jpg	(from https://www.greenwellspringsfamilydentistry.com/blogs/)
12:43:59	75/75	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2011%20May%202024%2007:14:00%20GMT	https://www.greenwellspringsfamilydentistry.com/blog/what-are-the-causes-of-bad-breath	C:/My%20Web%20Sites/Greenwells%20Family/www.greenwellspringsfamilydentistry.com/blog/what-are-the-causes-of-bad-breath.9b.delayed	(from https://www.greenwellspringsfamilydentistry.com/blogs/)
12:44:00	72619/72619	---M-Z	200	added ('OK')	text/html	date:Sat,%2011%20May%202024%2007:14:01%20GMT	https://www.greenwellspringsfamilydentistry.com/blog/what-are-the-causes-of-bad-breath/	C:/My%20Web%20Sites/Greenwells%20Family/www.greenwellspringsfamilydentistry.com/blog/what-are-the-causes-of-bad-breath/index.html	(from https://www.greenwellspringsfamilydentistry.com/blogs/)
12:44:00	98419/98419	---M--	200	added ('OK')	image/jpeg	etag:%22aa75c2f80d604a7151089aada97dd961%22	https://gp-assets-1.growthplug.com/website_files/4327/shutterstock_1639984429.jpg	C:/My%20Web%20Sites/Greenwells%20Family/gp-assets-1.growthplug.com/website_files/4327/shutterstock_1639984429.jpg	(from https://www.greenwellspringsfamilydentistry.com/blogs/)
12:44:01	61/61	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2011%20May%202024%2007:14:01%20GMT	https://www.greenwellspringsfamilydentistry.com/blogs/${backgroundImage}	C:/My%20Web%20Sites/Greenwells%20Family/www.greenwellspringsfamilydentistry.com/blogs/${backgroundImage}.9d.delayed	(from https://www.greenwellspringsfamilydentistry.com/blogs/)
12:44:02	56/56	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2011%20May%202024%2007:14:02%20GMT	https://www.greenwellspringsfamilydentistry.com/blogs/${background}	C:/My%20Web%20Sites/Greenwells%20Family/www.greenwellspringsfamilydentistry.com/blogs/${background}.9e.delayed	(from https://www.greenwellspringsfamilydentistry.com/blogs/)
12:44:02	1038/1038	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2011%20May%202024%2007:14:02%20GMT	https://www.greenwellspringsfamilydentistry.com/blogs/${backgroundImage}/	C:/My%20Web%20Sites/Greenwells%20Family/www.greenwellspringsfamilydentistry.com/blogs/${backgroundImage}/index.html	(from https://www.greenwellspringsfamilydentistry.com/blogs/)
12:44:03	1038/1038	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2011%20May%202024%2007:14:03%20GMT	https://www.greenwellspringsfamilydentistry.com/blogs/${background}/	C:/My%20Web%20Sites/Greenwells%20Family/www.greenwellspringsfamilydentistry.com/blogs/${background}/index.html	(from https://www.greenwellspringsfamilydentistry.com/blogs/)
12:44:03	6062/6062	---M--	200	added ('OK')	application/javascript	etag:%22dd6912e6906c0a3eaeffbd9a8dc44e8b%22	https://growthplug-content.s3.amazonaws.com/builder-assets/js-scripts/blog.js	C:/My%20Web%20Sites/Greenwells%20Family/growthplug-content.s3.amazonaws.com/builder-assets/js-scripts/blog.js	(from https://www.greenwellspringsfamilydentistry.com/blogs/)
12:44:04	310947/310947	---M-Z	200	added ('OK')	text/css	etag:%22ab24c366a97a8001c4af148d0a1d4eb2%22	https://growthplug-content.s3.amazonaws.com/website_files/4327/reviews.css	C:/My%20Web%20Sites/Greenwells%20Family/growthplug-content.s3.amazonaws.com/website_files/4327/reviews.css	(from https://www.greenwellspringsfamilydentistry.com/reviews/)
12:44:05	2618/2618	---M--	200	added ('OK')	text/css	etag:%2254b5e248f538eef17788efd9ef5039a3%22	https://growthplug-content.s3.amazonaws.com/builder-assets/css-files/rating.css	C:/My%20Web%20Sites/Greenwells%20Family/growthplug-content.s3.amazonaws.com/builder-assets/css-files/rating.css	(from https://www.greenwellspringsfamilydentistry.com/reviews/)
12:44:06	60/60	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2011%20May%202024%2007:14:07%20GMT	https://www.greenwellspringsfamilydentistry.com/reviews/[object%20Object]	C:/My%20Web%20Sites/Greenwells%20Family/www.greenwellspringsfamilydentistry.com/reviews/[object%20Object].a2.delayed	(from https://www.greenwellspringsfamilydentistry.com/reviews/)
12:44:07	1038/1038	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2011%20May%202024%2007:14:08%20GMT	https://www.greenwellspringsfamilydentistry.com/reviews/[object%20Object]/	C:/My%20Web%20Sites/Greenwells%20Family/www.greenwellspringsfamilydentistry.com/reviews/[object%20Object]/index.html	(from https://www.greenwellspringsfamilydentistry.com/reviews/)
12:44:08	63/63	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2011%20May%202024%2007:14:09%20GMT	https://www.greenwellspringsfamilydentistry.com/reviews/${backgroundImage}	C:/My%20Web%20Sites/Greenwells%20Family/www.greenwellspringsfamilydentistry.com/reviews/${backgroundImage}.a4.delayed	(from https://www.greenwellspringsfamilydentistry.com/reviews/)
12:44:09	7245504/7245504	---M--	200	added ('OK')	image/jpeg	etag:%22ea627eb9867692fddd5355ed9ec8273b%22	https://gp-assets-1.growthplug.com/website_files/4327/a2_8WJANNQ.jpg	C:/My%20Web%20Sites/Greenwells%20Family/gp-assets-1.growthplug.com/website_files/4327/a2_8WJANNQ.jpg	(from https://www.greenwellspringsfamilydentistry.com/reviews/)
12:44:09	58/58	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2011%20May%202024%2007:14:10%20GMT	https://www.greenwellspringsfamilydentistry.com/reviews/${background}	C:/My%20Web%20Sites/Greenwells%20Family/www.greenwellspringsfamilydentistry.com/reviews/${background}.a5.delayed	(from https://www.greenwellspringsfamilydentistry.com/reviews/)
12:44:10	1038/1038	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2011%20May%202024%2007:14:10%20GMT	https://www.greenwellspringsfamilydentistry.com/reviews/${backgroundImage}/	C:/My%20Web%20Sites/Greenwells%20Family/www.greenwellspringsfamilydentistry.com/reviews/${backgroundImage}/index.html	(from https://www.greenwellspringsfamilydentistry.com/reviews/)
12:44:10	1038/1038	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2011%20May%202024%2007:14:11%20GMT	https://www.greenwellspringsfamilydentistry.com/reviews/${background}/	C:/My%20Web%20Sites/Greenwells%20Family/www.greenwellspringsfamilydentistry.com/reviews/${background}/index.html	(from https://www.greenwellspringsfamilydentistry.com/reviews/)
